MV	NNP	0.000015
MVL	NNP	0.000005
M.W.	NNP	0.000005
Mwakiru	NNP	0.000005
MX	NN	0.000003
MX	NNP	0.000030
my	JJ	0.000007
my	PRP	0.000009
my	PRP$	0.094805
my	UH	0.003881
my-	NN	0.000003
My	NNP	0.000020
My	PRP	0.000009
My	PRP$	0.015479
My	UH	0.000182
Myanmar	NNP	0.000084
Myanmaran	JJ	0.000034
myasthenia	NNP	0.000005
Myerrs	NNPS	0.000145
Myers	NNP	0.000123
MYERS	NNP	0.000005
myirad	NN	0.000003
mylar	NN	0.000003
Myong	NNP	0.000020
Myra	NNP	0.000005
myriad	JJ	0.000034
myriad	NN	0.000003
Myron	NNP	0.000069
myrrh	NN	0.000012
Myrtle	NNP	0.000010
myself	PRP	0.001611
Myself	PRP	0.000009
Mysia	NNP	0.000010
MySQL	NNP	0.000005
mysteries	NNS	0.000051
Mysteries	NNPS	0.000145
mysterious	JJ	0.000138
mysteriously	RB	0.000036
mystery	NN	0.000113
Mystery	NN	0.000006
mystic	NN	0.000003
mystical	JJ	0.000021
mysticism	NN	0.000003
mystification	NN	0.000003
mystified	VBN	0.000019
mystique	NN	0.000015
myth	NN	0.000018
Myth	NN	0.000006
mythic	JJ	0.000028
mythical	JJ	0.000007
mythology	NN	0.000003
mythos	NN	0.000003
myths	NNS	0.000029
Myths	NNS	0.000007
Myung	NNP	0.000010
MZ	NNP	0.000005
n	CC	0.000013
n	RB	0.000009
`n	CC	0.000013
'n	VBG	0.000024
'n'	CC	0.000065
n-	JJ	0.000014
n-	NN	0.000003
n-	RB	0.000027
n-	UH	0.000061
n-	VBG	0.000024
N	CC	0.000013
N	CD	0.000039
N	NN	0.000018
N	NNP	0.000039
'N	CC	0.000013
'N	NNP	0.000005
N.	NN	0.000006
N.	NNP	0.000099
N'	CC	0.000026
n33na33@hotmail.com	NN	0.000003
na	TO	0.000343
NA	NNP	0.000020
N.A.	NNP	0.000010
NAACP	NNP	0.000015
Naamah	NNP	0.000010
Naaman	NNP	0.000138
nab	VB	0.000011
NAB	NNP	0.000005
Nabal	NNP	0.000158
Nabarro	NNP	0.000005
Nabat	NNP	0.000005
nabbed	VBD	0.000012
Nabetaen	NNP	0.000005
Nabih	NNP	0.000015
Nabil	NNP	0.000005
Nabisco	NNP	0.000054
Nablus	NNP	0.000035
nabobs	NNS	0.000015
Naboth	NNP	0.000109
Nabulas	NNP	0.000010
Nac	NNP	0.000005
Nacchio	NNP	0.000005
Nachmany	NNP	0.000005
Nacion	NNP	0.000005
Nacional	NNP	0.000015
Nacon	NNP	0.000005
naczelnik	FW	0.006085
Nada	NNP	0.000005
Nadab	NNP	0.000035
Nadelmann	NNP	0.000005
Nader	NNP	0.000118
Nadi	NNP	0.000005
Nadja	NNP	0.000005
naff	JJ	0.000007
Nafi'i	NNP	0.000015
Naganari	NNP	0.000005
Nagano	NNP	0.000015
Nagar	NNP	0.000005
Nagasaki	NNP	0.000010
Naggai	NNP	0.000010
nagging	JJ	0.000021
nagging	VBG	0.000024
naggings	NNS	0.000007
Nagoya	NNP	0.000025
nags	NNS	0.000007
Naguib	NNP	0.000005
Nagy	NNP	0.000010
Nagykanizsa	NNP	0.000005
Nagymaros	NNP	0.000010
nah	UH	0.000182
Nahas	NNP	0.000015
Nahash	NNP	0.000054
NAHB	NNP	0.000049
Nahhhhh	UH	0.000061
Nahor	NNP	0.000010
Nahrawan	NNP	0.000005
Nahshon	NNP	0.000020
Nahum	NNP	0.000010
Nahyan	NNP	0.000010
naifgh@msn.com	NN	0.000006
nail	NN	0.000024
nail	VB	0.000055
nailed	VBD	0.000165
nailed	VBN	0.000135
nailing	VBG	0.000047
nails	NNS	0.000059
Nain	NNP	0.000005
Nairobi	NNP	0.000035
Naisi	NNP	0.000005
naive	JJ	0.000076
naivete	NN	0.000003
naivety	NN	0.000003
Naizhu	NNP	0.000010
naja	NNP	0.000005
Naja	NNP	0.000005
Najaf	NNP	0.000005
Najarian	NNP	0.000005
Naji	NNP	0.000010
Najib	NNP	0.000005
Najinko	NNP	0.000005
Najran	NNP	0.000010
Nakamura	NNP	0.000030
Nakata	NNP	0.000005
Nakazato	NNP	0.000005
naked	JJ	0.000131
Naked	NNP	0.000005
nakedness	NN	0.000003
Nakhilan	NNP	0.000005
Nalcor	NNP	0.000005
Nam	NNP	0.000020
NAM	NNP	0.000015
Namdaemun	NNP	0.000005
name	NN	0.001751
name	NNP	0.000005
name	NNS	0.000007
name	VB	0.000333
name	VBP	0.000094
Name	NN	0.000015
Name	NNP	0.000005
Name	VB	0.000011
#NAME	NNP	0.000005
named	VBD	0.000567
named	VBN	0.007255
Named	VBN	0.000019
NAMED	VBN	0.000019
namedropper	NN	0.000003
namely	RB	0.000380
nameplate	NN	0.000018
nameplates	NNS	0.000015
names	NNS	0.000949
Names	NNPS	0.000145
Names	NNS	0.000015
namesake	NN	0.000006
namespace	NN	0.000003
Namib	NNP	0.000010
Namibia	NNP	0.000089
Namibian	JJ	0.000034
Namibian	NNP	0.000005
naming	NN	0.000003
naming	VBG	0.000189
Naming	VBG	0.000024
nan	NNP	0.000025
Nan	NNP	0.000039
Nan'an	NNP	0.000005
Nan'ao	NNP	0.000010
Nanbing	NNP	0.000005
Nanchang	NNP	0.000069
Nanchong	NNP	0.000005
Nancy	NNP	0.000094
+Nancy	NNP	0.000005
Nandu	NNP	0.000005
Nanfang	NNP	0.000005
nanguan	NN	0.000003
Nanguan	NNP	0.000005
Nanhai	NNP	0.000005
Nanjie	NNP	0.000030
Nanjing	NNP	0.000183
Nankang	NNP	0.000005
nannies	NNS	0.000037
Nanning	NNP	0.000099
nanny	NN	0.000024
Nanny	NN	0.000003
nanosecond	NN	0.000003
Nanshan	NNP	0.000005
Nanta	NNP	0.000005
nantie	NN	0.000006
Nantong	NNP	0.000015
Nantou	NNP	0.000044
Nantucket	NNP	0.000005
Nantzu	NNP	0.000005
Nanxiang	NNP	0.000005
Nanyang	NNP	0.000010
Naomi	NNP	0.000005
nap	NN	0.000012
nap	VB	0.000011
Napa	NNP	0.000020
napalm	NN	0.000003
Naperville	NNP	0.000005
Naphoth	NNP	0.000005
Naphtali	NNP	0.000035
naphtha	NN	0.000015
Naples	NNP	0.000015
Napoleon	NNP	0.000005
Napoleonic	JJ	0.000007
Napolitan	NNP	0.000005
naps	NNS	0.000007
Naqu	NNP	0.000010
narcissitic	JJ	0.000007
Narcissus	NNP	0.000005
narcokleptocrat	NN	0.000003
narcotics	NNS	0.000037
Narcotics	NNP	0.000015
narcotraficantes	FW	0.001014
nard	NN	0.000006
Nargis	NNP	0.000005
narrated	VBD	0.000012
narrated	VBN	0.000019
narrates	VBZ	0.000016
narrating	VBG	0.000024
narrative	JJ	0.000007
narrative	NN	0.000009
narrator	NN	0.000021
narrow	JJ	0.000475
narrow	VB	0.000133
narrow	VBP	0.000019
Narrow	JJ	0.000007
narrowcasting	NN	0.000003
narrowed	VBD	0.000118
narrowed	VBN	0.000154
narrower	JJR	0.000287
narrowest	JJS	0.000783
narrowing	NN	0.000021
narrowing	VBG	0.000189
Narrowing	VBG	0.000024
narrowly	RB	0.000163
narrowness	NN	0.000003
narrows	VBZ	0.000114
Narusuke	NNP	0.000005
nary	DT	0.000004
nary	PDT	0.000395
NAS	NNP	0.000005
NASA	NNP	0.000242
@NASA	NNP	0.000005
NASAA	NNP	0.000015
NASCAR	NNP	0.000005
Nascist	NNP	0.000005
NASD	NNP	0.000044
NASDA	NNP	0.000005
Nasdaq	NNP	0.000173
NASDAQ	NNP	0.000020
Nash	NNP	0.000005
Nashashibi	NNP	0.000005
Nashua	NNP	0.000005
Nashville	NNP	0.000044
Nasir	NNP	0.000005
Nasiri	NNP	0.000005
Nasiriyah	NNP	0.000030
nasopharyngeal	JJ	0.000007
Nasr	NNP	0.000039
Nasrallah	NNP	0.000039
Nasrawi	NNP	0.000005
Nasri	NNP	0.000030
Nassau	NNP	0.000015
Nasser	NNP	0.000069
Nassim	NNP	0.000010
Nassir	NNP	0.000010
Nassir	PRP	0.000009
nast	JJ	0.000007
Nast	NNP	0.000015
nastier	JJR	0.000574
nastiest	JJS	0.000522
Nastro	NNP	0.000005
nasty	JJ	0.000151
Nasty	JJ	0.000007
Natalee	NNP	0.000044
Natalie	NNP	0.000025
Natan	NNP	0.000005
Natanya	NNP	0.000005
nate	NNP	0.000005
Nathan	NNP	0.000242
Nathanael	NNP	0.000030
Natick	NNP	0.000025
nation	NN	0.001524
Nation	NN	0.000009
Nation	NNP	0.000074
national	JJ	0.004727
national	NN	0.000009
National	JJ	0.000096
National	NNP	0.003589
=National	NNP	0.000005
NATIONAL	NNP	0.000079
Nationale	NNP	0.000020
nationalism	NN	0.000034
nationalism	NNS	0.000007
nationalist	JJ	0.000110
nationalist	NN	0.000006
Nationalist	JJ	0.000028
Nationalist	NNP	0.000025
nationalistic	JJ	0.000055
nationalists	NNPS	0.000145
nationalists	NNS	0.000015
Nationalists	NNPS	0.000436
nationalities	NNS	0.000066
Nationalities	NNP	0.000005
Nationalities	NNPS	0.000581
nationality	NN	0.000031
nationalization	NN	0.000012
nationalizations	NNS	0.000007
nationalize	VB	0.000011
nationalized	VBD	0.000012
nationalized	VBN	0.000058
nationally	RB	0.000199
nationals	NNS	0.000074
nationhood	NN	0.000003
nationhood	NNS	0.000007
nations	NNS	0.001457
Nations	NNP	0.000721
Nations	NNPS	0.009293
Nations	NNS	0.000022
NATION'S	NN	0.000003
Nationsl	NNP	0.000005
nationwide	JJ	0.000158
nationwide	RB	0.000081
Nationwide	JJ	0.000007
Nationwide	NNP	0.000020
Nationwide	RB	0.000027
Natiq	NNP	0.000010
native	JJ	0.000282
native	NN	0.000024
Native	JJ	0.000021
natively	RB	0.000009
natives	NNS	0.000022
nativist	JJ	0.000062
Nativist	NNP	0.000015
Nato	NNP	0.000039
NATO	NNP	0.000202
Natter	NNP	0.000005
nattering	NN	0.000003
nattering	VBG	0.000024
natue	NN	0.000003
Natura	NNP	0.000005
natural	JJ	0.001624
natural	NN	0.000003
natural	RB	0.000018
Natural	JJ	0.000034
Natural	NNP	0.000143
naturalistic	JJ	0.000007
naturalization	NN	0.000006
Naturalization	NNP	0.000005
naturalized	JJ	0.000007
naturalized	VBN	0.000019
naturally	RB	0.000579
Naturally	RB	0.000045
nature	NN	0.000392
Nature	NN	0.000009
Nature	NNP	0.000084
natured	JJ	0.000034
Natured	NNP	0.000015
natures	NNS	0.000007
Natures	NNS	0.000007
Natwest	NNP	0.000010
NatWest	NNP	0.000025
naughtier	JJR	0.000144
naughty	JJ	0.000034
Nauman	NNP	0.000010
Naumberg	NNP	0.000005
Nauru	NNP	0.000005
nausea	NN	0.000009
Nausea	NN	0.000006
nauseous	JJ	0.000007
nautical	JJ	0.000007
Nautilus	JJ	0.000007
NAV:22.15	NN	0.000003
naval	JJ	0.000138
Naval	NNP	0.000069
Navaro	NNP	0.000010
Nave	NNP	0.000005
NavforJapan	NNP	0.000005
navies	NNS	0.000007
navigate	VB	0.000033
navigated	VBD	0.000012
navigated	VBN	0.000019
navigating	VBG	0.000047
navigation	NN	0.000012
Navigation	NNP	0.000123
navigational	JJ	0.000007
navigator	NN	0.000006
Navin	NNP	0.000005
navy	NN	0.000064
Navy	NNP	0.000721
Naw	UH	0.000061
Nawaf	NNP	0.000005
Nay	UH	0.000061
naysay	VB	0.000011
naysayers	NNS	0.000022
Nazarene	JJ	0.000007
Nazarene	NNP	0.000005
nazareth	NN	0.000003
Nazareth	NNP	0.000148
Nazer	NNP	0.000020
nazi	NN	0.000003
nazi	NNP	0.000005
Nazi	JJ	0.000028
Nazi	NN	0.000003
Nazi	NNP	0.000044
Nazif	NNP	0.000005
Nazionale	NNP	0.000015
Nazirite	NNP	0.000010
Nazis	NNPS	0.001016
Nazis	NNS	0.000007
nazism	NN	0.000003
Nazism	NNP	0.000005
NBA	NNP	0.000030
NBC	NNP	0.000933
NBI	NNP	0.000064
NC	NNP	0.000010
N.C	NNP	0.000039
N.C.	NNP	0.000064
NCAA	NNP	0.000030
NCI	NNP	0.000015
NCKU	NNP	0.000010
NCNB	NNP	0.000064
NCR	NNP	0.000010
N.D	NNP	0.000010
N.D.	NNP	0.000005
NDL	NNP	0.000005
NDRC	NNP	0.000005
NE	NNP	0.000005
Neal	NNP	0.000059
neanderthal	NN	0.000003
Neanderthal	JJ	0.000007
neanderthals	NNS	0.000022
Neapolis	NNP	0.000005
near	IN	0.001224
near	JJ	0.000585
near	RB	0.000344
near	RBR	0.000287
Near	IN	0.000022
Near	NNP	0.000035
nearby	IN	0.000004
nearby	JJ	0.000220
nearby	RB	0.000190
Nearby	JJ	0.000021
Nearby	RB	0.000054
neared	VBD	0.000035
nearer	IN	0.000004
nearer	JJ	0.000007
nearer	JJR	0.000144
nearer	RBR	0.000573
nearest	IN	0.000004
nearest	JJS	0.001566
nearing	VBG	0.000284
nearly	JJ	0.000021
nearly	RB	0.003240
Nearly	RB	0.000226
nears	VBZ	0.000065
Neas	NNP	0.000005
neat	JJ	0.000186
neat	UH	0.000121
neatly	RB	0.000109
NEATLY	RB	0.000009
NEATNESS	NN	0.000003
Neave	NNP	0.000015
Neb.	NNP	0.000049
Nebat	NNP	0.000099
Nebraska	NNP	0.000059
Nebrusi	NNP	0.000005
Nebuchadnezzar	NNP	0.000084
Nebuzaradan	NNP	0.000044
NEC	NN	0.000003
NEC	NNP	0.000153
necessarily	RB	0.000706
necessary	JJ	0.001321
necessitated	VBD	0.000024
necessitated	VBN	0.000039
necessities	NNS	0.000103
necessity	NN	0.000086
neck	NN	0.000132
necked	JJ	0.000007
necking	VBG	0.000024
necklace	NN	0.000015
necklaces	NNS	0.000007
necks	NNS	0.000044
necktie	NN	0.000003
neckties	NNS	0.000007
Neco	NNP	0.000044
necrosis	NN	0.000003
Ned	NNP	0.000044
Nedelya	NNP	0.000015
Nederlanden	NNP	0.000005
nee-	VBP	0.000038
need	MD	0.000577
need	NN	0.000646
need	VB	0.002252
need	VBD	0.000012
need	VBN	0.000019
need	VBP	0.009979
need	VBZ	0.000032
Need	VB	0.000011
Need	VBP	0.000038
needed	JJ	0.000062
needed	VBD	0.001324
needed	VBN	0.003087
Needham	NNP	0.000044
needier	JJR	0.000144
needing	VBG	0.000331
needle	NN	0.000040
needles	NNS	0.000029
needless	JJ	0.000007
Needless	JJ	0.000021
needlessly	RB	0.000045
needs	NN	0.000009
needs	NNS	0.000662
needs	VBP	0.000019
needs	VBZ	0.003619
Needs	NNS	0.000022
Needs	VBZ	0.000016
needy	JJ	0.000034
Neely	NNP	0.000005
Neely	RB	0.000009
Neff	NNP	0.000020
Negas	NNP	0.000010
negate	VB	0.000022
negates	VBZ	0.000016
negating	VBG	0.000024
negation	NN	0.000003
negative	JJ	0.000798
negative	NN	0.000006
Negative	JJ	0.000014
negatively	RB	0.000054
negatives	NNS	0.000044
negativism	NN	0.000009
negativity	NN	0.000006
Negev	NNP	0.000025
neglect	NN	0.000024
neglect	VB	0.000011
Neglect	NNP	0.000005
neglected	VBD	0.000035
neglected	VBN	0.000174
neglecting	VBG	0.000071
neglects	VBZ	0.000016
neglegence	NN	0.000003
negligence	NN	0.000031
negligent	JJ	0.000062
negligently	RB	0.000018
negligible	JJ	0.000055
negligibly	RB	0.000009
negotiable	JJ	0.000096
Negotiable	JJ	0.000089
negotiate	VB	0.000477
negotiate	VBP	0.000019
negotiated	VBD	0.000201
negotiated	VBN	0.000444
negotiates	VBZ	0.000032
negotiating	NN	0.000061
negotiating	VBG	0.001158
negotiation	NN	0.000126
Negotiation	NN	0.000003
Negotiation	NNP	0.000030
negotiations	NNS	0.001354
Negotiations	NNS	0.000037
negotiator	NN	0.000092
Negotiator	NNP	0.000010
negotiators	NNS	0.000441
Negotiators	NNS	0.000022
negotiatory	JJ	0.000007
Negro	NNP	0.000010
Negroponte	NNP	0.000005
negs	NNS	0.000007
Negus	NNP	0.000020
Nehushta	NNP	0.000005
Nehushtan	NNP	0.000005
neige	FW	0.001014
neighbhorhoods	NNS	0.000007
neighbor	NN	0.000141
neighborhood	NN	0.000196
neighborhoods	NNS	0.000184
neighboring	JJ	0.000076
neighboring	NN	0.000119
neighboring	VBG	0.000355
Neighboring	VBG	0.000024
neighborly	JJ	0.000021
neighbors	NNS	0.000471
Neighbors	NNS	0.000007
neighbour	NN	0.000003
neighbourhood	NN	0.000003
neighbours	NN	0.000003
neighbours	NNS	0.000007
neighing	VBG	0.000024
Neihu	NNP	0.000020
Neil	NNP	0.000069
Neill	NNP	0.000005
Neiman	NNP	0.000005
Neinas	NNP	0.000005
Neiqiu	NNP	0.000005
neither	CC	0.000861
neither	DT	0.000167
neither	RB	0.000072
Neither	CC	0.000209
Neither	DT	0.000097
Neither	IN	0.000004
Nejad	NNP	0.000010
Nejd	NNP	0.000005
Neko	NNP	0.000025
Nekoosa	NNP	0.000054
Nekos	NNPS	0.000290
Nelieer	NNP	0.000005
Nelson	NNP	0.000143
Nemer	NNP	0.000005
nemesis	NN	0.000012
Nemeth	NNP	0.000010
Nenad	NNP	0.000074
Nened	NNP	0.000010
Neng	NNP	0.000015
Nengyuan	NNP	0.000005
neoclassical	JJ	0.000007
neocon	NN	0.000006
Neo-Con	NNP	0.000005
neocons	NNS	0.000037
neoconservatism	NN	0.000003
neoconservative	JJ	0.000007
neoconservatives	NNS	0.000007
neo-conservatives	NNS	0.000022
neodymium	NN	0.000009
neo-insurgency	NN	0.000003
neon	NN	0.000009
neonatology	NN	0.000003
Neonjab	NNP	0.000005
neophyte	JJ	0.000007
neophytes	NNS	0.000007
neoprene	NN	0.000003
NeoTime	NNP	0.000010
Nepal	NNP	0.000049
Nepalese	JJ	0.000028
Nepali	NNP	0.000005
nephe-	NNS	0.000007
Nepheg	NNP	0.000005
nephew	NN	0.000028
nephews	NNS	0.000015
nephews.	NNS	0.000007
nephropathy	NN	0.000003
nepotism	NN	0.000003
Neptune	NNP	0.000015
ner-	JJ	0.000007
Ner	NNP	0.000064
nerd	NN	0.000003
nerds	NNS	0.000015
Nerds	NNPS	0.000145
Nerds	NNS	0.000015
nerdy	JJ	0.000014
Nereus	NNP	0.000005
Nergal	NNP	0.000005
Neri	NNP	0.000010
nerve	JJ	0.000014
nerve	NN	0.000043
nerves	NNS	0.000088
nervous	JJ	0.000310
Nervous	JJ	0.000007
nervously	RB	0.000072
nervousness	NN	0.000015
nervy	JJ	0.000007
Nesan	NNP	0.000010
NESB	NNP	0.000010
Nesbit	NNP	0.000015
Nesbitt	NNP	0.000010
Nesco	NNP	0.000005
Nesconset	NNP	0.000005
Nessingwary	NNP	0.000005
nest	NN	0.000034
nested	VBN	0.000019
nesting	JJ	0.000007
Nestle	NNP	0.000035
nestled	VBN	0.000019
nestles	VBZ	0.000016
Nestor	NNP	0.000010
nests	NNS	0.000059
net	JJ	0.000956
net	NN	0.000202
Net	JJ	0.000110
Net	NN	0.000012
Net	NNP	0.000030
Netanya	NNP	0.000005
Netanyahu	NNP	0.000099
Netease	NNP	0.000005
NetExpert	NNP	0.000010
Nethaniah	NNP	0.000010
Netherlands	NNP	0.000148
Netherlands	NNPS	0.000871
netherworld	NN	0.000003
netiquette	NN	0.000003
netizens	NNS	0.000066
Netophah	NNP	0.000005
nets	NNS	0.000140
Netscape	NNP	0.000010
netted	VBD	0.000012
netted	VBN	0.000058
netting	NN	0.000006
netting	VBG	0.000024
nettlesome	JJ	0.000021
NetWare	NNP	0.000005
netwerk	NN	0.000003
network	NN	0.000839
network	VB	0.000022
Network	NN	0.000003
Network	NNP	0.000153
networking	NN	0.000012
networking	VBG	0.000024
Networking	VBG	0.000024
networks	NNS	0.000559
Networks	NNP	0.000015
Networks	NNPS	0.000145
Networks	NNS	0.000007
Neubauer	NNP	0.000005
Neuberger	NNP	0.000020
Neue	NNP	0.000005
Neuena	NNP	0.000010
Neuhaus	NNP	0.000005
Neuilly	NNP	0.000005
Neulasta	NNP	0.000005
neurological	JJ	0.000007
neurologist	NN	0.000009
neurologists	NNS	0.000015
neuron	NN	0.000003
neurons	NNS	0.000037
Neuros	NNP	0.000005
Neurosciences	NNP	0.000005
neuroscientist	NN	0.000003
Neuroscientist	NN	0.000003
neurosurgeon	NN	0.000006
neutering	NN	0.000003
neutral	JJ	0.000103
neutrality	NN	0.000024
Neutrality	NNP	0.000010
neutralization	NN	0.000009
neutralize	VB	0.000055
neutralizes	VBZ	0.000016
neutron	NN	0.000018
neutrons	NNS	0.000051
Nev	NNP	0.000010
Nev.	NNP	0.000039
Nevada	NNP	0.000049
never	RB	0.008679
never	RBR	0.001146
never	UH	0.000061
Never	NNP	0.000010
Never	RB	0.000434
Never	UH	0.000061
NEVER	RB	0.000009
Neverland	NNP	0.000030
Nevermind	RB	0.000009
nevermore	RB	0.000009
nevertheless	RB	0.000208
Nevertheless	RB	0.000471
Neville	NNP	0.000020
Nevis	NNP	0.000010
new	DT	0.000009
new	JJ	0.020595
new	NN	0.000009
new	RB	0.000036
New	JJ	0.000358
New	NNP	0.008063
New	NNPS	0.000581
New	RB	0.000009
NEW	JJ	0.000062
NEW	NNP	0.000015
Newark	NNP	0.000035
newbies	NNS	0.000007
newborn	JJ	0.000028
newborns	NNS	0.000007
Newcastle	NNP	0.000015
newcasts	NNS	0.000007
Newcomb	NNP	0.000010
newcomer	NN	0.000040
newcomers	NNS	0.000169
Newell	NNP	0.000079
newer	JJR	0.001722
newest	JJS	0.002610
Newgate	NNP	0.000015
Newhalem	NNP	0.000005
NEWHALL	NNP	0.000005
Newhouse	NNP	0.000049
newly	RB	0.000670
Newly	RB	0.000045
newlywed	NN	0.000006
Newman	NNP	0.000030
Newmark	NNP	0.000025
Newmont	NNP	0.000005
Newport	NNP	0.000163
Newquist	NNP	0.000015
news	JJ	0.000028
news	NN	0.001984
news	NNP	0.000010
news	NNS	0.000029
news-	NN	0.000003
News	NN	0.000055
News	NNP	0.004537
News	NNS	0.000015
NEWS	NN	0.000012
NEWS	NNP	0.000005
newscast	NN	0.000018
newscasts	NNS	0.000022
Newsday	NNP	0.000015
newsdesk	NN	0.000009
NewsEdge	NNP	0.000020
newsgroup	NN	0.000015
newsgroups	NNS	0.000015
NewsHour	NNP	0.000005
newsies	NNS	0.000007
newsletter	NN	0.000101
Newsletter	NN	0.000003
Newsletter	NNP	0.000030
newsletters	NNS	0.000044
newsman	NN	0.000009
Newsnight	NNP	0.000074
Newsom	NNP	0.000010
newspaper	NN	0.000517
Newspaper	NN	0.000003
Newspaper	NNP	0.000035
newspaperman	NN	0.000003
newspapers	NN	0.000003
newspapers	NNS	0.000655
Newspapers	NNP	0.000010
Newspapers	NNS	0.000022
NEWSPAPERS	NNPS	0.000145
Newspeak	NNP	0.000005
newsprint	NN	0.000009
Newsprint	NN	0.000006
newsprints	NNS	0.000015
newsreader	NN	0.000003
newsreel	NN	0.000003
Newsreel	NNP	0.000005
newsroom	NN	0.000021
newsrooms	NN	0.000003
newsrooms	NNS	0.000007
newsstand	NN	0.000003
newsstands	NNS	0.000022
Newsstands	NNS	0.000007
Newsweek	NNP	0.000084
newsweekly	RB	0.000009
Newswire	NNP	0.000005
newsworthiness	NN	0.000003
newsworthy	JJ	0.000028
Newt	NNP	0.000030
Newton	NNP	0.000010
nex-	JJ	0.000007
nex-	RB	0.000009
next	IN	0.000292
next	JJ	0.007383
next	NN	0.000006
next	RB	0.001023
Next	IN	0.000007
Next	JJ	0.000234
Next	NNP	0.000128
Next	RB	0.000217
Next	RBS	0.000705
next@cnn	NN	0.000003
nexus	NN	0.000012
NFIB	NNP	0.000015
NFL	NNP	0.000054
Ngan	NNP	0.000010
Ngawa	NNP	0.000005
Nghe	NNP	0.000020
NGO	NNP	0.000030
Ngoc	NNP	0.000025
Ngong	NNP	0.000005
NGOs	NNPS	0.001742
NGOs	NNS	0.000007
NGO's	NNS	0.000007
Nguema	NNP	0.000020
Nguyen	NNP	0.000039
NH	NNP	0.000005
N.H	NNP	0.000010
N.H.	NNP	0.000025
NHI	NNP	0.000005
NHK	NNP	0.000010
NHL	NNP	0.000010
NHTSA	NNP	0.000010
ni	NNP	0.000005
ni-	JJ	0.000007
Ni	NNP	0.000025
Niang	NNP	0.000005
Niangziguan	NNP	0.000005
niave	JJ	0.000007
nibble	NN	0.000003
nibbled	VBN	0.000019
nibbling	VBG	0.000047
Nibhaz	NNP	0.000005
Nic	NNP	0.000020
Nicanor	NNP	0.000005
Nicaragua	NNP	0.000247
Nicaraguan	JJ	0.000151
Nicaraguan	NNP	0.000010
Nicastro	NNP	0.000010
nice	JJ	0.001349
nice	RB	0.000027
Nice	JJ	0.000028
Nice	NNP	0.000015
nicely	RB	0.000100
nicer	JJR	0.000718
nicer	RBR	0.000573
nicest	JJS	0.000783
niche	NN	0.000052
niche-itis	NN	0.000003
Niche-itis	NN	0.000003
niches	NNS	0.000044
Nichol	NNP	0.000005
Nicholas	NNP	0.000118
Nicholas	NNS	0.000007
nichols	NNP	0.000010
Nichols	NNP	0.000064
NICHOLS	NNP	0.000005
nicht	FW	0.001014
Niciporuk	NNP	0.000020
Nick	NNP	0.000064
nickel	NN	0.000077
Nickel	NN	0.000003
Nickel	NNP	0.000005
nickeled	VBD	0.000012
Nickelodeon	NNP	0.000025
nickels	NNS	0.000015
Nickie	NNP	0.000005
Nicklaus	NNP	0.000005
nickname	NN	0.000028
nicknamed	VBN	0.000077
nicknames	NNS	0.000022
Nicky	NNP	0.000010
Nicodemus	NNP	0.000025
Nicolaitans	NNPS	0.000290
Nicolas	NNP	0.000025
Nicolaus	NNP	0.000005
Nicole	NNP	0.000010
Nicolo	NNP	0.000005
Nicopolis	NNP	0.000005
Nidal	NNP	0.000005
Nie	NNP	0.000025
niece	NN	0.000015
nieces	NNS	0.000029
Nielsen	NNP	0.000044
Nielson	NNP	0.000005
Nien	NNP	0.000015
Nigel	NNP	0.000094
Niger	NNP	0.000005
Nigeria	NNP	0.000044
Nigerian	JJ	0.000007
Nigerians	NNPS	0.000145
night	NN	0.001656
Night	NN	0.000012
Night	NNP	0.000148
nightclub	NN	0.000012
nightclubs	NNS	0.000007
Nightdress	NNP	0.000005
nighter	NN	0.000003
nightfall	NN	0.000003
nightlife	NN	0.000003
Nightlife	NN	0.000003
Nightline	NNP	0.000015
nightly	JJ	0.000041
nightly	RB	0.000018
Nightly	NNP	0.000005
nightmare	NN	0.000064
nightmares	NNS	0.000015
nights	NNS	0.000177
Nights	NNPS	0.000290
nighttime	JJ	0.000007
nighttime	NN	0.000003
Nighttime	NNP	0.000005
Nightwatch	NNP	0.000005
NIH	NNP	0.000089
Nihad	NNP	0.000005
Nihon	NNP	0.000025
nihuai	NNP	0.000015
nik	NN	0.000003
Nika	NNP	0.000010
Nikai	NNP	0.000015
Nike	NNP	0.000044
Nikes	NNPS	0.000145
Niketown	NNP	0.000005
Nikita	NNP	0.000005
Nikka	NNP	0.000005
Nikkei	NNP	0.000128
Nikko	NNP	0.000030
Nikolai	NNP	0.000015
Nikon	NNP	0.000020
Nikons	NNPS	0.000145
Nile	NNP	0.000054
Niles	NNP	0.000010
nilly	RB	0.000009
Nilson	NNP	0.000005
nimble	JJ	0.000014
Nimitz	NNP	0.000039
Nimshi	NNP	0.000020
Nina	NNP	0.000010
nine	CD	0.005460
nine-	JJ	0.000007
Nine	CD	0.000196
Nine	NNP	0.000049
ninefold	RB	0.000009
nineteen	CD	0.000943
Nineteen	CD	0.000020
nineteenth	JJ	0.000028
nineteenth	NN	0.000018
nineties	NNS	0.000051
ninety	CD	0.000766
ninety	NN	0.000006
Ninety	CD	0.000059
Nineveh	NNP	0.000020
Ning	NNP	0.000079
Ningbo	NNP	0.000064
Ningguo	NNP	0.000005
Ningpo	NNP	0.000015
Ningxia	NNP	0.000030
